629;Il sondaggio post voto: sei punti tra Lega e Pd. FdI sorpassa il M5s ;NONE
630;Il Pd, i 5 stelle e il boomerang del Mes ;NONE
631;Sondaggi politici, Fratelli d’Italia raggiunge il Movimento Cinque Stelle. Cala la fiducia in Conte ;NONE
632;Bologna, ecco chi è l’inventore del movimento delle «sardine» anti Salvini ;NONE
633;"Sardine, anche a destra piace il movimento ""anti Salvini"": la sfida dei 100mila ";NONE
634;Sardine a Perugia, successo per la manifestazione anti-Salvini ;NONE
635;"Le sardine ""nuotano"" fino a Milano: come è nato e chi c'è dietro al movimento anti Salvini ";NONE
636;Anche a Cuneo le sardine del movimento anti Salvini ;NONE
637;"Il movimento anti Salvini arriva anche in Maremma: nasce il gruppo ""Sardine A Grosseto"" ";NONE
638;L'Opinione delle Libertà ;NONE
639;Quanto si detestano Marco Travaglio e Roberto Saviano ;NONE
640;Referendum, centrodestra diviso: le posizioni di Salvini, Meloni e Berlusconi ;NONE
641;Sardine, il movimento anti-Salvini arriva con un flash mob a La Maddalena ;NONE
642;"Cuperlo a TPI: ""Alleanza Pd-M5S unica via, Salvini e Renzi hanno fallito"" ";NONE
643;Referendum e Regionali: vincono Conte e Zingaretti. Perde Salvini ;NONE
644;"Anche a Forlì nasce il movimento delle ""sardine"" contro Salvini: ""In piazza contro la politica dell’odio"" ";NONE
645;Due sardine identificate dalla Digos per aver esposto un cartello contro Salvini ;NONE
646;"Roma, ora le Sardine sono oltre 120mila: ""Il 14 dicembre, tutti a Roma per la grande manifestazione anti-Salvini"" ";NONE
647;Le 'sardine' anti-Salvini arrivano a Brescia: pronte in migliaia a scendere in piazza ;NONE
648;Sardine, Patty Smith a Ravenna: endorsement al movimento anti Salvini ;NONE
649;Sardine: il Movimento anti Salvini sbarca anche a ;NONE
650;"""Attenti a dare per morti populisti e sovranisti"". Intervista ad Angelo Panebianco ";NONE
651;Bari, parla Vacca: La Puglia ha scelto l'Europa ;NONE
652;"""Sardine Ponentine"": anche a Imperia nasce il movimento anti-Salvini. ""Per difenderci da odio e divisioni"" ";NONE
653;"“Sardine Ponentine”: l'endorsement di Gabrielli (Rifondazione Comunista) al movimento anti-Salvini. ""Serve un progetto che richiede coraggio e organizzazione"" ";NONE
654;Palermo, le Sardine sfidano Salvini usando la Costituzione ;NONE
655;Sardine contro Salvini anche nella Marca: «Treviso non si Lega» ;NONE
656;"Anche a Ravenna nasce il movimento delle ""sardine"" contro Salvini ";NONE
657;Le sardine anti-Salvini arrivano anche a Brescia ;NONE
658;M5s, Cicchitto (ReL) a 'Libero': “M5s al bivio, tornare alle origini o salvare esecutivo e poltrone” ;NONE
659;Napoli, flop di sardine e antagonisti Vuota la piazza anti-Salvini ;NONE
660;Dalle 'sardine' alle 'fravaglie', flash mob anti-Salvini anche a Sorrento - DIRE.it ;NONE
661;"Il rabbioso ritorno delle sardine: ""Salvini? Sciacallo"" ";NONE
662;"Firenze, le Sardine sfidano Salvini: manifestazione in piazza, ""Siamo 40mila"" ";NONE
663;Sardine a Napoli, in migliaia contro Matteo Salvini cantano “Bella Ciao” ;NONE
664;Il manifesto del popolo delle sardine: “Cari populisti avete tirato la corda, ora si è spezzata” ;NONE
665;Ravenna, 7mila sardine in piazza contro Salvini che attacca la Nutella ;NONE
666;La politica a un giro di boa che chiude un ciclo (di D. Palano) ;NONE
667;"Piazze piene a Bologna e Modena contro la destra di Salvini: è nato il ""movimento delle sardine"" ";NONE
668;Le matrioske di Navalny | il manifesto ;NONE
669;Antisemitismo, Salvini: movimento contro Israele va messo fuori legge ;NONE
670;Pinguini pro-Salvini, l’opposizione al movimento delle Sardine ;NONE
671;"""Non mbuccari!"": Reggio non si Lega, le sardine sbarcano in città e nella Regione ";NONE
672;Secchiate e auto blu. La favola a 5 Stelle finisce malamente nella terra di Di Maio ;NONE
673;Dalla manifestazione di Roma le 5 richieste delle Sardine: “Abolire i Decreti Salvini” ;NONE
674;Nasce Voce Libera: il movimento ‘anti-Salvini’ della Carfagna ;NONE
675;Salvini a Barcellona, il Movimento Città Aperta: “Lega semina odio contro chi è diverso” ;NONE
676;La sinistra si attacca ai biscotti. Bufera per il post su Salvini con i Ringo ;NONE
677;Sardine, le sei richieste del movimento alla politica. Meno violenza verbale, meno ministri in tv e via i decreti Salvini ;NONE
678;Le ‘Sardine’ arrivano anche a Genova. La protesta anti-Salvini a De Ferrari ;NONE
679;Sardine anti-Salvini, oscurata per ore la pagina Facebook ;NONE
680;Così vogliono far ripartire il business dell'accoglienza ;NONE
681;"Le sardine ""nuotano"" fino a Roma: anche nella Capitale arriva il movimento anti Salvini ";NONE
682;Le Sardine pronte a invadere Cosenza: «No a Salvini, la Calabria non si Lega» ;NONE
683;Le Sardine anti-Salvini si riprendono le piazze italiane ;NONE
684;Le Sardine anche a Como ;NONE
685;#tiromancino – Elezioni&Referendum: grande confusione sotto il cielo, situazione eccellente. Ma anche no - IlGiunco.net ;NONE
686;Elezioni Regionali Campania, risultati in diretta: De Luca ha vinto. Caldoro ammette sconfitta ;NONE
687;Le sardine sbarcano a Taranto «anti-Salvini, ma non siamo un partito» ;NONE
688;"Movimento delle Sardine, Saviano: ""Salvini li teme e gioca alla fiera dell'Est. Il professore anti sardine? Un fesso"" ";NONE
689;"""A Chieti saremo migliaia"". Ma le sardine fanno un altro flop ";NONE
690;Le sardine anti-Salvini spuntano anche in Sicilia: «Presto a Catania» ;NONE
691;Sardine a Milano, Firenze e Puglia: le tappe dell'antisalvinismo ;NONE
692;Referendum 2020 taglio parlamentari: i partiti per il sì e per il no ;NONE
693;"Sardine, attacco di Buffagni (M5s): ""Un palco degno degli U2. Chi lo paga?"". La replica: ""Costato 2800 euro, tutto trasparente"" ";NONE
694;E la riforma anti-Salvini continua a slittare ;NONE
695;Il Movimento delle sardine: dall'Italia all'Europa. Contro odio e populismo ;NONE
696;Pesci d'aprile: sardine contro sardine. Il movimento ittico annuncia bilocazione anti-Salvini - Reggio Emilia e dintorni ;NONE
697;"Sardine, Simone Di Stefano di CasaPound: ""In piazza con loro"". La mossa spacca il movimento anti-Salvini ";NONE
698;Disinformazione, il movimento contro le mascherine si diffonde in Europa ;NONE
699;Sardine, Salvini le rivaluta e Prodi le sostiene: “Chiedono toni civili, gente stufa di tensioni” ;NONE
700;"""Viterbo non si Lega"", le ""sardine"" anti Salvini sbarcano nella città dei Papi ";NONE
701;Sardine anti-Salvini sbarcano a Palermo, anche l'amministrazione aderisce al raduno - DIRE.it ;NONE
702;La nuova balena bianca che rischia di diventare un’accozzaglia senza identità ;NONE
703;«Sardine» contro Salvini in Puglia: «Voglia di politica, manca un soggetto che faccia sintesi» ;NONE
